"hgnc_symbol","ensembl_gene_id","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BIK","ENSG00000100290","BCL2 interacting killer [Source:HGNC Symbol;Acc:HGNC:1051]",45.3464939242295,0.532018619784971,0.286288919097495,1.85832766934229,0.0631224968706589,0.148721733603663
"BIN1","ENSG00000136717","bridging integrator 1 [Source:HGNC Symbol;Acc:HGNC:1052]",387.986267676556,-0.129775811578349,0.117271965012008,-1.10662264050117,0.268457114437369,0.433535525865036
"BIN2","ENSG00000110934","bridging integrator 2 [Source:HGNC Symbol;Acc:HGNC:1053]",2.1016910126135,-1.73748920323437,1.54141978621034,-1.12720053211855,0.259657705570992,.
"BIN3","ENSG00000147439","bridging integrator 3 [Source:HGNC Symbol;Acc:HGNC:1054]",302.789084493388,0.180828809838532,0.120062219833904,1.50612582449911,0.132034876356785,0.25877303381847
"BIRC2","ENSG00000110330","baculoviral IAP repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:590]",1394.39380921859,0.053972032447713,0.068096360560363,0.792583215954255,0.428020690660615,0.594143259216298
"BIRC3","ENSG00000023445","baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]",126.818429166428,-0.663879523547023,0.18863963102123,-3.51930037157626,0.000432686526473044,0.00257063781081653
"BIRC5","ENSG00000089685","baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]",5377.64578488756,0.0275233867337063,0.0562483220146291,0.489319249853321,0.624615694795085,0.757299003772159
"BIRC6","ENSG00000115760","baculoviral IAP repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:13516]",2793.70951388863,0.168796410742256,0.064918921896454,2.60011112032154,0.00931935779565314,0.0328014369536174
"BIRC7","ENSG00000101197","baculoviral IAP repeat containing 7 [Source:HGNC Symbol;Acc:HGNC:13702]",0.651706636074545,-0.511246889099063,2.5719578932007,-0.198777316864561,0.842436940425518,.
"BIRC8","ENSG00000163098","baculoviral IAP repeat containing 8 [Source:HGNC Symbol;Acc:HGNC:14878]",0.369528311920447,1.37309753418556,3.2085770895413,0.42794593860977,0.668690480325704,.
"BIVM","ENSG00000134897","basic, immunoglobulin-like variable motif containing [Source:HGNC Symbol;Acc:HGNC:16034]",602.084183451121,-0.219360890020614,0.0927701572683414,-2.3645630931303,0.0180513523184036,0.0559213977305521
"BIVM-ERCC5","ENSG00000270181","BIVM-ERCC5 readthrough [Source:HGNC Symbol;Acc:HGNC:43690]",0.104027249105564,-0.377200628225187,4.56207696005969,-0.0826817766397899,0.934104575385529,.
"BK250D10.8",.,.,67.2198011123765,-0.7483203256521,0.255584919908195,-2.92787354559453,0.00341288820173407,0.0144240019320295
"BLCAP","ENSG00000166619","BLCAP apoptosis inducing factor [Source:HGNC Symbol;Acc:HGNC:1055]",1204.57398947529,0.0477146132997432,0.0734479580610836,0.649638391036834,0.515925828459942,0.672999468593926
"BLM","ENSG00000197299","BLM RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:1058]",2245.33260413662,0.136584249743707,0.0663122525495935,2.05971361991599,0.039425926588147,0.103659471327204
"BLMH","ENSG00000108578","bleomycin hydrolase [Source:HGNC Symbol;Acc:HGNC:1059]",3972.75491761796,-0.0678491652999129,0.0512421934832189,-1.32408784027039,0.185473873495094,0.332893033574373
"BLNK","ENSG00000095585","B cell linker [Source:HGNC Symbol;Acc:HGNC:14211]",17.100358882837,-0.507198827302314,0.504999655360021,-1.00435479889729,0.315207628958782,0.482659740144258
"BLOC1S1","ENSG00000135441","biogenesis of lysosomal organelles complex 1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:4200]",279.882905907077,-0.188802758931002,0.264813264563171,-0.712965641061998,0.475867018650333,0.637551704109419
"BLOC1S1-RDH5",.,.,2.7318398759787,2.56995640971701,1.32420219833922,1.94075830182142,0.0522876009660041,.
"BLOC1S2","ENSG00000196072","biogenesis of lysosomal organelles complex 1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:20984]",1521.81993076296,0.336508784523333,0.0668606679681416,5.03298568126296,4.82899207842335e-07,6.87025832695836e-06
"BLOC1S3","ENSG00000189114","biogenesis of lysosomal organelles complex 1 subunit 3 [Source:HGNC Symbol;Acc:HGNC:20914]",704.346192903781,-0.0193616270589164,0.0936111295477041,-0.206830396689635,0.83614231627681,0.906321567409231
"BLVRA","ENSG00000106605","biliverdin reductase A [Source:HGNC Symbol;Acc:HGNC:1062]",977.300394291847,-0.299470992070962,0.0739660461781975,-4.04876301417386,5.1489048901368e-05,0.000415550059081378
"BLVRB","ENSG00000090013","biliverdin reductase B [Source:HGNC Symbol;Acc:HGNC:1063]",466.049403976483,-0.112360628523459,0.103782134196183,-1.08265868103136,0.278959950428971,0.444459213400112
"BLZF1","ENSG00000117475","basic leucine zipper nuclear factor 1 [Source:HGNC Symbol;Acc:HGNC:1065]",512.502869184178,0.238790476768574,0.097540305055333,2.44812107808266,0.0143603389502636,0.0463533143561197
"BMF","ENSG00000104081","Bcl2 modifying factor [Source:HGNC Symbol;Acc:HGNC:24132]",760.023625966731,0.361568609779224,0.0848191634587761,4.2628174463776,2.01865428136064e-05,0.000182654705388579
"BMI1","ENSG00000168283","BMI1 proto-oncogene, polycomb ring finger [Source:HGNC Symbol;Acc:HGNC:1066]",190.97159969354,0.0915613157180641,0.149556267999584,0.612219848373851,0.540392311187443,0.693101209164379
"BMP1","ENSG00000168487","bone morphogenetic protein 1 [Source:HGNC Symbol;Acc:HGNC:1067]",334.523813586797,0.622974540473866,0.125737631891526,4.95455919681473,7.24944444253271e-07,9.91438106154825e-06
"BMP10","ENSG00000163217","bone morphogenetic protein 10 [Source:HGNC Symbol;Acc:HGNC:20869]",0.30264641221935,-1.33896750961052,3.61635660917899,-0.370253173100233,0.711193860809916,.
"BMP2","ENSG00000125845","bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]",902.569323922146,-0.0956020667331358,0.0902193835936607,-1.05966215823108,0.28929832433467,0.456252031962586
"BMP2K","ENSG00000138756","BMP2 inducible kinase [Source:HGNC Symbol;Acc:HGNC:18041]",570.182389979944,-0.101400695045657,0.0913311203895814,-1.11025348876837,0.266889809404603,0.431826710988326
"BMP3","ENSG00000152785","bone morphogenetic protein 3 [Source:HGNC Symbol;Acc:HGNC:1070]",100.826335845203,-0.930822816865295,0.220229834217323,-4.22659727358628,2.37251735320905e-05,0.000210505023412083
"BMP4","ENSG00000125378","bone morphogenetic protein 4 [Source:HGNC Symbol;Acc:HGNC:1071]",266.60485258725,-0.0972659086330658,0.127104079274197,-0.76524616037883,0.444124977244956,0.609049840804805
"BMP5","ENSG00000112175","bone morphogenetic protein 5 [Source:HGNC Symbol;Acc:HGNC:1072]",6.76684682814016,-0.508632339982259,0.731131178264179,-0.695678634837913,0.486630108449246,0.647173888449536
"BMP6","ENSG00000153162","bone morphogenetic protein 6 [Source:HGNC Symbol;Acc:HGNC:1073]",672.34406466157,0.105012755156569,0.0856901692515483,1.22549361348906,0.220389294907532,0.376384311936178
"BMP7","ENSG00000101144","bone morphogenetic protein 7 [Source:HGNC Symbol;Acc:HGNC:1074]",847.855809043321,0.0350628806992921,0.0808668381076979,0.433587877549949,0.664587739301779,0.787389241042663
"BMP8A","ENSG00000183682","bone morphogenetic protein 8a [Source:HGNC Symbol;Acc:HGNC:21650]",45.8083987297002,-0.802856743597035,0.308996512374313,-2.59827121486882,0.00936944580080306,0.0329329660545874
"BMP8B","ENSG00000116985","bone morphogenetic protein 8b [Source:HGNC Symbol;Acc:HGNC:1075]",247.174763210986,-0.186633811162782,0.131809941336153,-1.41593122089944,0.156795642879091,0.294555877602123
"BMPER","ENSG00000164619","BMP binding endothelial regulator [Source:HGNC Symbol;Acc:HGNC:24154]",150.246581140538,-0.199293249253737,0.164341835372122,-1.21267508545511,0.225254068989787,0.382338819602898
"BMPR1A","ENSG00000107779","bone morphogenetic protein receptor type 1A [Source:HGNC Symbol;Acc:HGNC:1076]",587.076367007807,0.0906123862260059,0.103211558198785,0.877928672014491,0.379982428282619,0.548083888408908
"BMPR1B","ENSG00000138696","bone morphogenetic protein receptor type 1B [Source:HGNC Symbol;Acc:HGNC:1077]",418.245814598012,-0.397305748785267,0.111278990887108,-3.57035722213129,0.000356494729155118,0.00218653853618394
"BMPR2","ENSG00000204217","bone morphogenetic protein receptor type 2 [Source:HGNC Symbol;Acc:HGNC:1078]",1535.37844709267,-0.587134763093066,0.0783138239712578,-7.49720462262899,6.51931673712895e-14,3.54140226671452e-12
"BMS1","ENSG00000165733","BMS1 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:23505]",3365.32884106268,0.258229847525747,0.0537916721090317,4.80055438697527,1.58226995768176e-06,1.93865505225109e-05
"BMS1P4","ENSG00000242338","BMS1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:23652]",208.720631780085,0.472681746351687,0.138297866646322,3.41785276818843,0.000631172403397184,0.00350242117115267
"BMX","ENSG00000102010","BMX non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1079]",0.703813155809303,0.066680162381188,2.22529630544815,0.0299646218878521,0.97609526813663,.
"BNC1","ENSG00000169594","basonuclin 1 [Source:HGNC Symbol;Acc:HGNC:1081]",8.2903710930718,-2.17324043884606,0.865753961116607,-2.5102286982818,0.0120652993611341,0.0403197442190964
"BNC2","ENSG00000173068","basonuclin 2 [Source:HGNC Symbol;Acc:HGNC:30988]",243.829924151318,-0.278400988907185,0.131448056856515,-2.11795438871401,0.0341789307081766,0.0928166172840817
"BNIP1","ENSG00000113734","BCL2 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:1082]",574.49914385559,0.155932112154375,0.0959781936346077,1.62466187630092,0.104234624852255,0.216698666091883
"BNIP2","ENSG00000140299","BCL2 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:1083]",1263.06561956823,-0.208266476952548,0.0721612008443607,-2.88612820346135,0.00390013251005833,0.0160212741079498
"BNIP3","ENSG00000176171","BCL2 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1084]",1334.53898358754,-0.0367925655944325,0.0905801203137132,-0.4061880848359,0.68460440819871,0.802547920006682
"BNIP3L","ENSG00000104765","BCL2 interacting protein 3 like [Source:HGNC Symbol;Acc:HGNC:1085]",2390.05159873129,0.503938197187915,0.0813194006021484,6.19702301611163,5.75410895408763e-10,1.52813396086676e-08
"BNIPL","ENSG00000163141","BCL2 interacting protein like [Source:HGNC Symbol;Acc:HGNC:16976]",27.9365838099359,0.0991745797511129,0.382090418925598,0.259557881691937,0.795204828544526,0.880124115998273
"BOC","ENSG00000144857","BOC cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:HGNC:17173]",420.145917874294,0.183186266688786,0.108982644686146,1.6808755854323,0.092787083108889,0.198186383358396
"BOD1","ENSG00000145919","biorientation of chromosomes in cell division 1 [Source:HGNC Symbol;Acc:HGNC:25114]",2198.82169069072,-0.00562093826631613,0.0586242189294484,-0.0958808214243447,0.923615226680287,0.957960221757456
"BOD1L",.,.,2404.69296367763,0.163520783871591,0.0714436863915174,2.2888066410163,0.0220905894536381,0.0657974305505601
"BOD1P",.,.,110.897288482498,0.0492232169341166,0.194581689993017,0.252969418324422,0.800291845369284,0.883807838957632
"BOK","ENSG00000176720","BCL2 family apoptosis regulator BOK [Source:HGNC Symbol;Acc:HGNC:1087]",0.0798889051399545,0.967226402920398,4.54208313193545,0.212947754328805,0.831367713942131,.
"BOK-AS1","ENSG00000234235","BOK antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:35125]",0.129861596500583,-1.33895328295071,4.56207696005969,-0.293496426007946,0.769142730912541,.
"BOLA1","ENSG00000178096","bolA family member 1 [Source:HGNC Symbol;Acc:HGNC:24263]",302.16875009056,0.0552585190867845,0.123742383774583,0.446560971279226,0.655192080594836,0.780184269496542
"BOLA3","ENSG00000163170","bolA family member 3 [Source:HGNC Symbol;Acc:HGNC:24415]",498.433072426815,0.0558596064467184,0.0976693309495921,0.57192576117418,0.567372270632976,0.713798331569675
"BOLA3-AS1","ENSG00000225439","BOLA3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:42922]",362.13669140242,-0.360347904525833,0.114057119027547,-3.15936355045757,0.00158114119986521,0.00759573583212924
"BOP1","ENSG00000261236","BOP1 ribosomal biogenesis factor [Source:HGNC Symbol;Acc:HGNC:15519]",162.937153163492,0.172335171032995,0.170945767026374,1.00812774735982,0.313393138505605,0.481114209468684
"BOP1","ENSG00000285301","BOP1 ribosomal biogenesis factor [Source:HGNC Symbol;Acc:HGNC:15519]",162.937153163492,0.172335171032995,0.170945767026374,1.00812774735982,0.313393138505605,0.481114209468684
"BORA","ENSG00000136122","BORA aurora kinase A activator [Source:HGNC Symbol;Acc:HGNC:24724]",1400.76231765016,0.167565830659749,0.0707371312893472,2.36885250511966,0.0178433676829986,0.0553101676622239
"BPGM","ENSG00000172331","bisphosphoglycerate mutase [Source:HGNC Symbol;Acc:HGNC:1093]",1338.72237224961,0.185999792266507,0.0702661235985921,2.64707632555717,0.00811910256280189,0.0292721731221785
"BPHL","ENSG00000137274","biphenyl hydrolase like [Source:HGNC Symbol;Acc:HGNC:1094]",364.317237897278,0.171476468140734,0.107823334639518,1.5903465489546,0.111756711507812,0.228694497088849
"BPIFA2","ENSG00000131050","BPI fold containing family A member 2 [Source:HGNC Symbol;Acc:HGNC:16203]",0.0798889051399545,0.967226402920398,4.54208313193545,0.212947754328805,0.831367713942131,.
"BPIFB1","ENSG00000125999","BPI fold containing family B member 1 [Source:HGNC Symbol;Acc:HGNC:16108]",0.434492722676844,1.41194985441495,3.0537498039608,0.46236592552003,0.643818930457442,.
"BPIFC","ENSG00000184459","BPI fold containing family C [Source:HGNC Symbol;Acc:HGNC:16503]",2.43080794732603,-0.598925847339499,1.22402518528756,-0.489308434612636,0.62462335049872,.
"BPNT1","ENSG00000162813","3'(2'), 5'-bisphosphate nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:1096]",1220.71477951012,-0.0343586653445939,0.0710155455094778,-0.483818931448022,0.628514378278056,0.760308987171381
"BPTF","ENSG00000171634","bromodomain PHD finger transcription factor [Source:HGNC Symbol;Acc:HGNC:3581]",4927.29167357746,0.271119160096674,0.0613255984466809,4.42097862823787,9.8254892440798e-06,9.74146782999513e-05
"BRAF","ENSG00000157764","B-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1097]",520.688417979657,0.202918573036611,0.0986745926934377,2.05644196239085,0.0397399350760569,0.104267061915333
"BRAP","ENSG00000089234","BRCA1 associated protein [Source:HGNC Symbol;Acc:HGNC:1099]",1164.34917698774,0.124606188143715,0.0757111363212131,1.64581056629581,0.099802766192165,0.209708413567867
"BRAT1","ENSG00000106009","BRCA1 associated ATM activator 1 [Source:HGNC Symbol;Acc:HGNC:21701]",1004.46281600572,-0.141926424856203,0.0817057007468159,-1.73704433789749,0.0823793450741562,0.181204234046735
"BRCA1","ENSG00000012048","BRCA1 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1100]",3620.30387799675,-0.377052270244023,0.0567027956561511,-6.64962398909728,2.93842723342209e-11,9.94583997787486e-10
"BRCA2","ENSG00000139618","BRCA2 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1101]",922.97819185466,0.200986946194126,0.0857348910110165,2.34428415110833,0.0190636414222072,0.0584743796910979
"BRCC3","ENSG00000185515","BRCA1/BRCA2-containing complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:24185]",1004.67150044984,0.15063394613874,0.0737400148641002,2.04277075908314,0.0410751364593906,0.107088994803338
"BRD1","ENSG00000100425","bromodomain containing 1 [Source:HGNC Symbol;Acc:HGNC:1102]",1524.49799853396,0.0963540445532702,0.0630637497533383,1.52788321230724,0.126541537021075,0.250216280916307
"BRD2","ENSG00000236227","bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]",30206.9343551228,0.25200480497847,0.0443677461947712,5.67990999299777,1.34765640397917e-08,2.78420078353995e-07
"BRD2","ENSG00000235307","bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]",30206.9343551228,0.25200480497847,0.0443677461947712,5.67990999299777,1.34765640397917e-08,2.78420078353995e-07
"BRD2","ENSG00000230678","bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]",30206.9343551228,0.25200480497847,0.0443677461947712,5.67990999299777,1.34765640397917e-08,2.78420078353995e-07
"BRD2","ENSG00000204256","bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]",30206.9343551228,0.25200480497847,0.0443677461947712,5.67990999299777,1.34765640397917e-08,2.78420078353995e-07
"BRD2","ENSG00000215077","bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]",30206.9343551228,0.25200480497847,0.0443677461947712,5.67990999299777,1.34765640397917e-08,2.78420078353995e-07
"BRD2","ENSG00000234507","bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]",30206.9343551228,0.25200480497847,0.0443677461947712,5.67990999299777,1.34765640397917e-08,2.78420078353995e-07
"BRD2","ENSG00000234704","bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]",30206.9343551228,0.25200480497847,0.0443677461947712,5.67990999299777,1.34765640397917e-08,2.78420078353995e-07
"BRD3","ENSG00000169925","bromodomain containing 3 [Source:HGNC Symbol;Acc:HGNC:1104]",2467.38553162308,-0.194191808161149,0.0612594586537583,-3.16998896870329,0.00152444725010934,0.00738873741078247
"BRD4","ENSG00000141867","bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575]",3994.78227589546,0.320778933602758,0.0649162591002864,4.94142666334485,7.75529872130824e-07,1.0541235427318e-05
"BRD7","ENSG00000166164","bromodomain containing 7 [Source:HGNC Symbol;Acc:HGNC:14310]",777.959261395199,0.0293771741707326,0.0857637084359995,0.34253619283097,0.731947411513324,0.83614227832875
"BRD7P3","ENSG00000169075","bromodomain containing 7 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:24171]",0.939806452768001,1.36812135045347,1.96075625439156,0.69775187374221,0.485332381082869,.
"BRD8","ENSG00000112983","bromodomain containing 8 [Source:HGNC Symbol;Acc:HGNC:19874]",4126.47496117848,0.35832416586509,0.0522599764247234,6.85656960410667,7.05337223032457e-12,2.66620902604191e-10
"BRD9","ENSG00000028310","bromodomain containing 9 [Source:HGNC Symbol;Acc:HGNC:25818]",1344.08964239264,0.141698357585486,0.070883689225853,1.99902627999511,0.0456055104955468,0.115999870834777
"BRDT","ENSG00000137948","bromodomain testis associated [Source:HGNC Symbol;Acc:HGNC:1105]",0.54223789528173,-0.733731413549197,2.64660900182724,-0.277234534093485,0.78160002408802,.
"BRE",.,.,809.497688460339,0.0844759834884741,0.0801489124464033,1.05398789465752,0.291888459402434,0.458546535604337
"BREA2",.,.,15.485182541356,-0.41886320814982,0.48979462332403,-0.855181311111935,0.392450780792185,0.559727837178683
"BRF1","ENSG00000185024","BRF1 RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:11551]",853.362021886383,-0.162601254536376,0.0846636072719771,-1.92055665681748,0.0547876239115718,0.133772697680825
"BRF2","ENSG00000104221","BRF2 RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:17298]",321.712972006029,0.17317154949113,0.113162753928209,1.53028751492731,0.125945577280947,0.249482403243249
"BRI3","ENSG00000164713","brain protein I3 [Source:HGNC Symbol;Acc:HGNC:1109]",671.408800226129,-0.0258901957522986,0.0909585079553502,-0.284637427924913,0.775921933492358,0.866685107393578
"BRI3BP","ENSG00000184992","BRI3 binding protein [Source:HGNC Symbol;Acc:HGNC:14251]",408.971207270456,-0.289514141448226,0.106361121953042,-2.72199217281711,0.00648896793612811,0.0242937184033148
"BRIP1","ENSG00000136492","BRCA1 interacting protein C-terminal helicase 1 [Source:HGNC Symbol;Acc:HGNC:20473]",2144.71590608837,-0.133541417992806,0.0653772083870726,-2.04262955374539,0.0410891232284079,0.107089518281588
"BRIX1","ENSG00000113460","biogenesis of ribosomes BRX1 [Source:HGNC Symbol;Acc:HGNC:24170]",3116.88249533345,0.0877715889344099,0.061466084376018,1.42796779436068,0.153301128501187,0.289601937304772
"BRK1","ENSG00000254999","BRICK1 subunit of SCAR/WAVE actin nucleating complex [Source:HGNC Symbol;Acc:HGNC:23057]",3123.6638313172,0.00603452308224961,0.0539093499015392,0.111938338957364,0.910872297527518,0.951304336894439
"BRMS1","ENSG00000174744","BRMS1 transcriptional repressor and anoikis regulator [Source:HGNC Symbol;Acc:HGNC:17262]",925.249234053899,0.164793947243031,0.0970259568434686,1.69845217304986,0.089422452173646,0.19257932034513
"BRMS1L","ENSG00000100916","BRMS1 like transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:20512]",1278.89957816218,0.0436548789697557,0.0754150123277167,0.57886192181542,0.56268234526306,0.710062833492004
"BROX","ENSG00000162819","BRO1 domain and CAAX motif containing [Source:HGNC Symbol;Acc:HGNC:26512]",580.953706290616,0.0199065511143254,0.0933090544507213,0.213339972540806,0.831061797550041,0.903146060907767
"BRP44",.,.,1182.87882222281,-0.375950324423935,0.074514312141592,-5.04534382213117,4.5270655072246e-07,6.48225711707294e-06
"BRP44L",.,.,793.38375150389,0.190249601925306,0.0843815920127044,2.25463394784803,0.0241563147674509,0.0706233545779294
"BRPF1","ENSG00000156983","bromodomain and PHD finger containing 1 [Source:HGNC Symbol;Acc:HGNC:14255]",1679.75143131468,0.1489388451982,0.0632943649829067,2.35311382361483,0.0186169343518868,0.0573760547690763
"BRPF3","ENSG00000096070","bromodomain and PHD finger containing 3 [Source:HGNC Symbol;Acc:HGNC:14256]",2152.32093524129,0.561236076238477,0.0673263670345256,8.3360516980022,7.68123463897265e-17,6.24794038487325e-15
"BRS3","ENSG00000102239","bombesin receptor subtype 3 [Source:HGNC Symbol;Acc:HGNC:1113]",2.70375613679462,0.34526485225282,1.09453127721957,0.315445396069352,0.752423503759929,.
"BRSK1","ENSG00000160469","BR serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:18994]",1023.23209443513,-0.311894373100506,0.0903425437053857,-3.45235323589757,0.000555719699408874,0.00315904180388447
"BRSK2","ENSG00000174672","BR serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:11405]",508.022791498277,-0.221756034661087,0.117123130105196,-1.89335816471019,0.0583102549300468,0.140298609353137
"BRWD1","ENSG00000185658","bromodomain and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:12760]",3033.03322666335,-0.111230109765924,0.0775876386781238,-1.43360606999999,0.151684710335049,0.287176902238035
"BRWD1-IT2",.,.,0.752209018383008,3.68395334625266,2.24755081574291,1.63909679836758,0.101193101739589,.
"BRWD3","ENSG00000165288","bromodomain and WD repeat domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17342]",2027.73887905752,-0.12186769756273,0.0682565670465156,-1.78543549486864,0.0741907055610447,0.168012071663395
"BSCL2","ENSG00000168000","BSCL2 lipid droplet biogenesis associated, seipin [Source:HGNC Symbol;Acc:HGNC:15832]",47.7016663722632,0.241021855721416,0.288427473666142,0.835641115105427,0.403356831289312,0.570101140002797
"BSDC1","ENSG00000160058","BSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25501]",2595.53928761181,0.0108488815839269,0.059412346765355,0.182603148580779,0.855109413674124,0.917928314201238
"BSG","ENSG00000172270","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]",6904.8175254982,0.505080188521062,0.0547238933555949,9.22960991168994,2.71619275953018e-20,3.29677896187976e-18
"BSN","ENSG00000164061","bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]",394.080100431671,0.535917271760977,0.114634561339725,4.67500608453293,2.93944904426694e-06,3.35162777514148e-05
"BSN-AS2",.,.,24.7654339071035,0.106895011598505,0.379199814545875,0.281896265499288,0.778023053163835,0.868407655287977
"BSND","ENSG00000162399","barttin CLCNK type accessory subunit beta [Source:HGNC Symbol;Acc:HGNC:16512]",1.25351183241603,-0.291854558289827,1.67568900018222,-0.174169883706398,0.861731953084477,.
"BSPH1","ENSG00000188334","binder of sperm protein homolog 1 [Source:HGNC Symbol;Acc:HGNC:33906]",0.48674253124896,0.986724384861126,2.78420115044198,0.354401256067468,0.723038193367771,.
"BSPRY","ENSG00000119411","B-box and SPRY domain containing [Source:HGNC Symbol;Acc:HGNC:18232]",171.178135200253,-1.90921751695733,0.183337450906024,-10.4136798429469,2.14756348397471e-25,4.50872247122041e-23
"BST1","ENSG00000109743","bone marrow stromal cell antigen 1 [Source:HGNC Symbol;Acc:HGNC:1118]",22.5617476303641,-0.904520909172652,0.430618652551007,-2.10051493081924,0.0356835685916578,0.0959134812525943
"BST2","ENSG00000130303","bone marrow stromal cell antigen 2 [Source:HGNC Symbol;Acc:HGNC:1119]",18.2144716492594,-1.11489994901514,0.567520409807862,-1.96451075546799,0.0494708902229841,0.123645391007767
"BTAF1","ENSG00000095564","B-TFIID TATA-box binding protein associated factor 1 [Source:HGNC Symbol;Acc:HGNC:17307]",4165.78375027236,-0.00940057816893208,0.0694985945038257,-0.13526285295474,0.892404054156406,0.939512731949171
"BTBD1","ENSG00000064726","BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1120]",4323.92596633535,-0.19313013431365,0.0642165454604536,-3.00748246310734,0.00263421322970026,0.0116066751947315
"BTBD10","ENSG00000148925","BTB domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21445]",749.327486773149,-0.304113563329341,0.0806941165191767,-3.7687204030181,0.000164086561170169,0.0011235120380519
"BTBD11","ENSG00000151136","BTB domain containing 11 [Source:HGNC Symbol;Acc:HGNC:23844]",379.807296570769,-0.106753583970277,0.111352963017054,-0.958695494738899,0.33771216875519,0.505438585956866
"BTBD16","ENSG00000138152","BTB domain containing 16 [Source:HGNC Symbol;Acc:HGNC:26340]",1.04157020674647,-0.899779626418037,1.97597329857776,-0.455360215173792,0.648850112497501,.
"BTBD17","ENSG00000204347","BTB domain containing 17 [Source:HGNC Symbol;Acc:HGNC:33758]",1.34433845662736,1.03336814454051,1.51370410696832,0.682675127710504,0.494812149702965,.
"BTBD19","ENSG00000222009","BTB domain containing 19 [Source:HGNC Symbol;Acc:HGNC:27145]",57.7493698112107,-1.00287637854694,0.283741341277587,-3.53447394740344,0.000408587712571402,0.00245356097819121
"BTBD2","ENSG00000133243","BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15504]",1510.61422558556,0.767604065785967,0.0791001135643223,9.70420940245262,2.89310446288616e-22,4.45022484508904e-20
"BTBD3","ENSG00000132640","BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15854]",3036.01814650872,0.0649640909820177,0.0588643493487668,1.10362369924639,0.269756406347157,0.434690619297304
"BTBD6","ENSG00000184887","BTB domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19897]",1194.05136845351,-0.123791302543246,0.0696420254558374,-1.77753736674052,0.0754798685102508,0.170122622541021
"BTBD7","ENSG00000011114","BTB domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18269]",1623.3727752796,0.197930278649614,0.0633578352828358,3.12400633269797,0.00178406617017782,0.00838646052038807
"BTBD7","ENSG00000277222","BTB domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18269]",1623.3727752796,0.197930278649614,0.0633578352828358,3.12400633269797,0.00178406617017782,0.00838646052038807
"BTBD8","ENSG00000189195","BTB domain containing 8 [Source:HGNC Symbol;Acc:HGNC:21019]",40.1799077798401,-0.00226614032788264,0.310869072471925,-0.00728969372817651,0.994183717433874,0.996171443666731
